Function,Limit,Time
Functional,585,0.4273010163580011
Comprehension,585,0.6579693130711917
Iterable,585,0.04016917325139957
Functional,586,0.43290841330599505
Comprehension,586,0.5999429194228583
Iterable,586,0.2690859725863106
Functional,587,0.4259217664504149
Comprehension,587,0.46272373829617663
Iterable,587,0.5105976052211076
Functional,588,0.4353365089503427
Comprehension,588,0.8063618395420349
Iterable,588,0.03581075933351485
Functional,589,0.4274845742305615
Comprehension,589,0.45717871155005696
Iterable,589,0.05594686058799425
Functional,590,0.43220615641263294
Comprehension,590,0.7222745702081284
Iterable,590,0.07814157325282167
Functional,591,0.44516889495400846
Comprehension,591,0.5391149984150729
Iterable,591,0.17943749183365298
Functional,592,0.4336840933484609
Comprehension,592,0.6153128319584766
Iterable,592,0.062339411533230304
Functional,593,0.4393487287729272
Comprehension,593,0.4205310862165561
Iterable,593,0.4265474422098805
Functional,594,0.4843922517260921
Comprehension,594,0.7948876961355609
Iterable,594,0.03999311559294938
Functional,595,0.44175945550023243
Comprehension,595,0.567348567715726
Iterable,595,0.04303504455322127
Functional,596,0.4412869420087304
Comprehension,596,0.6039851401020542
Iterable,596,0.14475729109631175
Functional,597,0.4544758712189605
Comprehension,597,0.5827101905409791
Iterable,597,0.18751048549671623
Functional,598,0.44320620733509486
Comprehension,598,0.6509676657872774
Iterable,598,0.05160699983144923
Functional,599,0.4334488234729861
Comprehension,599,0.4228908904372588
Iterable,599,0.4308770395154511
Functional,600,0.4446711175832547
Comprehension,600,0.8856225236957584
Iterable,600,0.03475559762694047
Functional,601,0.45937232681512796
Comprehension,601,0.4283964423721045
Iterable,601,0.42897198512116574
Functional,602,0.4506831313473185
Comprehension,602,0.672010108709685
Iterable,602,0.06768943271140415
Functional,603,0.44131694286534184
Comprehension,603,0.5608802251327916
Iterable,603,0.0866112887696886
Functional,604,0.4795854039516598
Comprehension,604,0.6231055544612332
Iterable,604,0.1486435862708504
Functional,605,0.44167300566346057
Comprehension,605,0.5334866798170879
Iterable,605,0.03640011826655609
Functional,606,0.47403682447247775
Comprehension,606,0.7492938943125296
Iterable,606,0.1116367401542675
Functional,607,0.48192981299598614
Comprehension,607,0.44507020792570984
Iterable,607,0.4325211654069676
Functional,608,0.4464095882738093
Comprehension,608,0.6386890257261371
Iterable,608,0.046936340156037204
Functional,609,0.4487192594841076
Comprehension,609,0.6259398459139902
Iterable,609,0.0601414540388987
Functional,610,0.44918072002849385
Comprehension,610,0.7387166186192644
Iterable,610,0.08400713546689076
Functional,611,0.4456346977275416
Comprehension,611,0.4674358465234718
Iterable,611,0.07137914332554374
Functional,612,0.49310750056940833
Comprehension,612,0.9803660183455349
Iterable,612,0.05410259740312995
Functional,613,0.6082480249765467
Comprehension,613,0.6383207257365484
Iterable,613,0.4952896681392076
Functional,614,0.45581209358215347
Comprehension,614,0.6267384213469995
Iterable,614,0.25813723891855034
Functional,615,0.4545307412066677
Comprehension,615,0.6501465897118806
Iterable,615,0.06845050707369182
Functional,616,0.47190636890553606
Comprehension,616,0.7569630606558349
Iterable,616,0.03993153488721646
Functional,617,0.45386638013218317
Comprehension,617,0.44068060890685956
Iterable,617,0.4576125397264832
Functional,618,0.5034356902032187
Comprehension,618,0.7937220049572602
Iterable,618,0.12298614315699297
Functional,619,0.48687640160255796
Comprehension,619,0.4876043171232709
Iterable,619,0.45345781583500866
Functional,620,0.5037787263136124
Comprehension,620,0.7211404588788923
Iterable,620,0.059214980217177526
Functional,621,0.46303085232824515
Comprehension,621,0.5840847034711487
Iterable,621,0.05162160551162742
Functional,622,0.46217622266323133
Comprehension,622,0.6808497032086507
Iterable,622,0.27010837019952305
Functional,623,0.4659701467791706
Comprehension,623,0.5191490335973867
Iterable,623,0.10964997290051315
Functional,624,0.49396449872318726
Comprehension,624,0.810149052940119
Iterable,624,0.04268174499196675
Functional,625,0.4557094590727502
Comprehension,625,0.5207276313020657
Iterable,625,0.031184706194892442
Functional,626,0.4889705403430753
Comprehension,626,0.6442478686562367
Iterable,626,0.2651408599429601
Functional,627,0.462700053409435
Comprehension,627,0.6245716489536903
Iterable,627,0.047779916873935235
Functional,628,0.46161646983864557
Comprehension,628,0.6602304302635957
Iterable,628,0.15516127236787725
Functional,629,0.5082567489097869
Comprehension,629,0.48728101841857097
Iterable,629,0.06132017190492434
Functional,630,0.4801558149752623
Comprehension,630,0.9168159143491152
Iterable,630,0.03998798386743374
Functional,631,0.4618651611500013
Comprehension,631,0.44674196618507267
Iterable,631,0.44949730801528176
Functional,632,0.5086301806248912
Comprehension,632,0.6572611349560589
Iterable,632,0.09620248367616568
Functional,633,0.4611992210830067
Comprehension,633,0.5859672572229897
Iterable,633,0.19975636146455145
Functional,634,0.4643781276386676
Comprehension,634,0.65174176683729
Iterable,634,0.27945363703145176
Functional,635,0.4753375195055014
Comprehension,635,0.6486943114034034
Iterable,635,0.1358324310049852
Functional,636,0.47807786090737636
Comprehension,636,0.8012853788061989
Iterable,636,0.07916081288112764
Functional,637,0.4652110461574921
Comprehension,637,0.5360671482330872
Iterable,637,0.041291047389108826
Functional,638,0.468551404691425
Comprehension,638,0.7406595688324273
Iterable,638,0.055211444853114244
Functional,639,0.46907247220082127
Comprehension,639,0.5945538181813959
Iterable,639,0.08929991816870597
Functional,640,0.47166359881589415
Comprehension,640,0.738829121831543
Iterable,640,0.03567930821185428
Functional,641,0.47467315843096003
Comprehension,641,0.46145541260847267
Iterable,641,0.5002019136599074
Functional,642,0.4724061200168421
Comprehension,642,0.799579277460964
Iterable,642,0.12038909532020625
Functional,643,0.47208518980085046
Comprehension,643,0.4550707566255028
Iterable,643,0.45991786870752094
Functional,644,0.4761960966516767
Comprehension,644,0.7786252581159374
Iterable,644,0.054781169409693575
Functional,645,0.6260527438744248
Comprehension,645,0.6831384527689579
Iterable,645,0.06909710448314854
Functional,646,0.472756261593247
Comprehension,646,0.7128693016629768
Iterable,646,0.04803255566639564
Functional,647,0.4732268013441967
Comprehension,647,0.45683291220291267
Iterable,647,0.5007478503004563
Functional,648,0.4754062056771886
Comprehension,648,0.8061320961401179
Iterable,648,0.03340753282037667
Functional,649,0.47544568048851943
Comprehension,649,0.49750065232126417
Iterable,649,0.07793748847831239
Functional,650,0.48014002505072995
Comprehension,650,0.8058336665665706
Iterable,650,0.05610081235209918
Functional,651,0.478264182016801
Comprehension,651,0.6663892903258102
Iterable,651,0.061230958831345106
Functional,652,0.47414103797433427
Comprehension,652,0.6800531015161937
Iterable,652,0.16218147281307438
Functional,653,0.4869446930260892
Comprehension,653,0.4633336241311099
Iterable,653,0.49946965590993386
Functional,654,0.49053019013831545
Comprehension,654,0.821879782620158
Iterable,654,0.12116714385132354
Functional,655,0.4798676488525757
Comprehension,655,0.5474694474829107
Iterable,655,0.1368398281898635
Functional,656,0.4848272641468725
Comprehension,656,0.6859526120680357
Iterable,656,0.06464553001052309
Functional,657,0.5449142429461631
Comprehension,657,0.6091843675010296
Iterable,657,0.09427650763188922
Functional,658,0.48669047524123243
Comprehension,658,0.7436276798956101
Iterable,658,0.07499187805757401
Functional,659,0.4798127788648685
Comprehension,659,0.47682966737335164
Iterable,659,0.47236190822820845
Functional,660,0.5303065890170728
Comprehension,660,0.9395703798384716
Iterable,660,0.04297306909944609
Functional,661,0.48035121529125036
Comprehension,661,0.47354536307153694
Iterable,661,0.474645920811156
Functional,662,0.48926028545815825
Comprehension,662,0.6954194613188065
Iterable,662,0.3083507779103343
Functional,663,0.49080059259591735
Comprehension,663,0.6645781859824069
Iterable,663,0.04719687391076377
Functional,664,0.4886559260968397
Comprehension,664,0.6926424083424081
Iterable,664,0.10133460389596394
Functional,665,0.48922081064682743
Comprehension,665,0.6353419564742921
Iterable,665,0.050425518728616225
Functional,666,0.5368199328849528
Comprehension,666,0.8388444775331436
Iterable,666,0.06601096373407245
Functional,667,0.4890727801043795
Comprehension,667,0.5011947051646075
Iterable,667,0.05456997916911632
Functional,668,0.48904396349206536
Comprehension,668,0.6908005136462521
Iterable,668,0.1647264138989044
Functional,669,0.528721280594425
Comprehension,669,0.621504850862209
Iterable,669,0.204383598847528
Functional,670,0.4956003349043385
Comprehension,670,0.8067925097334978
Iterable,670,0.09161235261586853
Functional,671,0.5095858658069687
Comprehension,671,0.5391442097754862
Iterable,671,0.08723696452909735
Functional,672,0.5662744580996559
Comprehension,672,1.0455823541277596
Iterable,672,0.04066379263724684
Functional,673,0.5083428039985165
Comprehension,673,0.4745839453573808
Iterable,673,0.48141861418940834
Functional,674,0.49244195525056966
Comprehension,674,0.7162440032827249
Iterable,674,0.3135571107753776
Functional,675,0.495635862234451
Comprehension,675,0.7491806016039959
Iterable,675,0.04053076252307619
Functional,676,0.5350411978868692
Comprehension,676,0.7390580757371481
Iterable,676,0.04241568476362545
Functional,677,0.523578896923766
Comprehension,677,0.479904360427156
Iterable,677,0.537645351189667
Functional,678,0.5026860635362596
Comprehension,678,0.8573952703649184
Iterable,678,0.13178113111911216
Functional,679,0.5058160213258702
Comprehension,679,0.5507663837243513
Iterable,679,0.11194503843069015
Functional,680,0.5104108893635271
Comprehension,680,0.8524321023376729
Iterable,680,0.04718187348242964
Functional,681,0.6021053495869637
Comprehension,681,0.632451216041261
Iterable,681,0.20713341420400866
Functional,682,0.50473441149569
Comprehension,682,0.7556828925247032
Iterable,682,0.06170741980395178
Functional,683,0.49852028669766923
Comprehension,683,0.5306397564246481
Iterable,683,0.49697484783445134
Functional,684,0.5110855138890429
Comprehension,684,0.8773939992760234
Iterable,684,0.05131449147955891
Functional,685,0.5029304126183547
Comprehension,685,0.5804605210438467
Iterable,685,0.1434696227510699
Functional,686,0.5212396196049554
Comprehension,686,0.7927975048760914
Iterable,686,0.03810227213068629
Functional,687,0.5048465199598127
Comprehension,687,0.6417254282129079
Iterable,687,0.2125158047276159
Functional,688,0.5127012179163444
Comprehension,688,0.717742861868544
Iterable,688,0.070030683770824
Functional,689,0.5292131367435218
Comprehension,689,0.5448589782102999
Iterable,689,0.08063717082450239
Functional,690,0.5145067957861329
Comprehension,690,0.9834995288681512
Iterable,690,0.056683460567228394
Functional,691,0.5045930916711541
Comprehension,691,0.4954582255835476
Iterable,691,0.4979810607749755
Functional,692,0.5434528854310656
Comprehension,692,0.7182461657129124
Iterable,692,0.17299954485542912
Functional,693,0.5157320939295005
Comprehension,693,0.7419038148852337
Iterable,693,0.04176553462116317
Functional,694,0.5212609360030456
Comprehension,694,0.7202360909515733
Iterable,694,0.299258939367121
Functional,695,0.5466728457904537
Comprehension,695,0.5926183681824
Iterable,695,0.15009704882362485
Functional,696,0.5150807595427409
Comprehension,696,0.8902584455371993
Iterable,696,0.059132477861510324
Functional,697,0.5152489222389818
Comprehension,697,0.5261281802388567
Iterable,697,0.06584477477844075
Functional,698,0.5482952605357809
Comprehension,698,0.7217017906958745
Iterable,698,0.2951654014331666
Functional,699,0.5140267820805207
Comprehension,699,0.6514508374779098
Iterable,699,0.21733370544922082
Functional,700,0.5169479181182055
Comprehension,700,0.9179831845198692
Iterable,700,0.04073563679384051
Functional,701,0.5127067443899023
Comprehension,701,0.49934254701747705
Iterable,701,0.5130805708531057
Functional,702,0.5227724265284905
Comprehension,702,0.9181138461453884
Iterable,702,0.04642474660130347
Functional,703,0.5151056286738367
Comprehension,703,0.5721226513967963
Iterable,703,0.06425828211149565
Functional,704,0.5218574004020979
Comprehension,704,0.7664520158010077
Iterable,704,0.0420244893834365
Functional,705,0.5200928763360935
Comprehension,705,0.7530009738435979
Iterable,705,0.07626573021883587
Functional,706,0.5189200796917817
Comprehension,706,0.7770916616961472
Iterable,706,0.30109096536045854
Functional,707,0.5227076878379648
Comprehension,707,0.5697833740779288
Iterable,707,0.11390377856844225
Functional,708,0.5379982560028793
Comprehension,708,0.8966588914447016
Iterable,708,0.08445320083484376
Functional,709,0.5155137982229121
Comprehension,709,0.5566749734828136
Iterable,709,0.5115994759323712
Functional,710,0.5298265753114038
Comprehension,710,0.8357764951973081
Iterable,710,0.09333819136679722
Functional,711,0.5203257777229169
Comprehension,711,0.6640689609164383
Iterable,711,0.0993782322469201
Functional,712,0.571269995472278
Comprehension,712,0.738126470190025
Iterable,712,0.11060763182319988
Functional,713,0.5226836082030673
Comprehension,713,0.5327970548632948
Iterable,713,0.06061317803420252
Functional,714,0.5295628835718276
Comprehension,714,0.9871848972530302
Iterable,714,0.04955707287956557
Functional,715,0.5670434274240961
Comprehension,715,0.666926542507781
Iterable,715,0.046256189157020344
Functional,716,0.529404589578462
Comprehension,716,0.742891474664475
Iterable,716,0.17426510730638256
Functional,717,0.5245618197255908
Comprehension,717,0.6658741440380709
Iterable,717,0.2256538114312434
Functional,718,0.577587544275957
Comprehension,718,0.7435724151597469
Iterable,718,0.3073871977660474
Functional,719,0.5258881733859653
Comprehension,719,0.5576350008941517
Iterable,719,0.5483682889366719
Functional,720,0.5784030938779097
Comprehension,720,1.072737866331181
Iterable,720,0.03939467745328784
Functional,721,0.5296698603104915
Comprehension,721,0.5821307003106995
Iterable,721,0.11887010458053737
Functional,722,0.5359483290509388
Comprehension,722,0.7843589744601331
Iterable,722,0.05052025827581019
Functional,723,0.5750619458476649
Comprehension,723,0.7511349995124874
Iterable,723,0.26736013383538193
Functional,724,0.5712940751071756
Comprehension,724,0.7859300719507019
Iterable,724,0.1852430523346129
Functional,725,0.5369355940821379
Comprehension,725,0.6252139041338296
Iterable,725,0.05669530301065606
Functional,726,0.5832825753051338
Comprehension,726,0.954542386275989
Iterable,726,0.0432430768089489
Functional,727,0.5385836674546454
Comprehension,727,0.5211748809143728
Iterable,727,0.5351623855575554
Functional,728,0.5815843689221083
Comprehension,728,0.9091495112426173
Iterable,728,0.0480365031475003
Functional,729,0.5499334652055268
Comprehension,729,0.6783087096039253
Iterable,729,0.03378056978726818
Functional,730,0.5388189373301202
Comprehension,730,0.8594432235762497
Iterable,730,0.0980214829818351
Functional,731,0.5398069918575175
Comprehension,731,0.5950725172021976
Iterable,731,0.07058688386234735
Functional,732,0.6290587507563714
Comprehension,732,1.012277455816843
Iterable,732,0.09078456582244598
Functional,733,0.5641637399384081
Comprehension,733,0.5255479005123789
Iterable,733,0.5267155654312319
Functional,734,0.5781915088891765
Comprehension,734,0.771378472253673
Iterable,734,0.31084124375649935
Functional,735,0.5451542497989976
Comprehension,735,0.846154817841466
Iterable,735,0.041134332388196526
Functional,736,0.5426448360433369
Comprehension,736,0.8195026094823561
Iterable,736,0.05531842159177813
Functional,737,0.5482699966564724
Comprehension,737,0.5866079334107326
Iterable,737,0.09036297483760336
Functional,738,0.5489833064971208
Comprehension,738,0.9447917131317354
Iterable,738,0.06974646512935578
Functional,739,0.5399029156490087
Comprehension,739,0.5780170302231227
Iterable,739,0.5291712934434827
Functional,740,0.5475298439442895
Comprehension,740,0.8763123894458431
Iterable,740,0.06895657415486767
Functional,741,0.5445206790773227
Comprehension,741,0.7442892777332872
Iterable,741,0.05154818236258052
Functional,742,0.5907650257908017
Comprehension,742,0.8464414049717561
Iterable,742,0.08375804940737908
Functional,743,0.5460112479527197
Comprehension,743,0.5459433512772875
Iterable,743,0.5348793511603844
Functional,744,0.565169163382734
Comprehension,744,1.0088009091839467
Iterable,744,0.06456342240289814
Functional,745,0.5522987958997874
Comprehension,745,0.6460794999014752
Iterable,745,0.15436032844627334
Functional,746,0.5499918879263532
Comprehension,746,0.7818156123668132
Iterable,746,0.31767393884797457
Functional,747,0.5731103111760376
Comprehension,747,0.726578508886405
Iterable,747,0.10650027770532233
Functional,748,0.5598305898997751
Comprehension,748,0.852068144577288
Iterable,748,0.0497193143540926
Functional,749,0.5616310360439911
Comprehension,749,0.6044039678502031
Iterable,749,0.12376616542871943
Functional,750,0.6029047145161712
Comprehension,750,1.0470729230031566
Iterable,750,0.038986507904269274
Functional,751,0.5481574934442506
Comprehension,751,0.5327567905558226
Iterable,751,0.5396763302320551
Functional,752,0.5563887811007362
Comprehension,752,0.8321827083747166
Iterable,752,0.07771721903111484
Functional,753,0.5689476923222401
Comprehension,753,0.7169442864355915
Iterable,753,0.2362970100593884
Functional,754,0.5574731541677238
Comprehension,754,0.8370499526105277
Iterable,754,0.05887707583235624
Functional,755,0.5565131267563856
Comprehension,755,0.6884770262519169
Iterable,755,0.15746660134902868
Functional,756,0.8173768908927741
Comprehension,756,1.0239497627760556
Iterable,756,0.04414744473626797
Functional,757,0.5615651131091681
Comprehension,757,0.5468342977687826
Iterable,757,0.5981633949285197
Functional,758,0.5581837007714512
Comprehension,758,0.8010291872807329
Iterable,758,0.322630790905464
Functional,759,0.5621884203799254
Comprehension,759,0.7704989734575065
Iterable,759,0.05673596206634102
Functional,760,0.5647073080901919
Comprehension,760,0.9560349288921088
Iterable,760,0.052655056072012485
Functional,761,0.5668101312892304
Comprehension,761,0.5483449987980293
Iterable,761,0.5508374383847467
Functional,762,0.5719675153883372
Comprehension,762,1.0156892637592136
Iterable,762,0.14132732474081422
Functional,763,0.6328072788393229
Comprehension,763,0.6496543388146847
Iterable,763,0.1281301058202189
Functional,764,0.5671140873364493
Comprehension,764,0.8369398178869005
Iterable,764,0.19124796063249505
Functional,765,0.5906083107898894
Comprehension,765,0.9339120603838182
Iterable,765,0.0496545756635669
Functional,766,0.5796536559004153
Comprehension,766,0.8056603721447573
Iterable,766,0.3385130864920711
Functional,767,0.5644076942722904
Comprehension,767,0.5905344928927434
Iterable,767,0.08367199431870631
Functional,768,0.6380037430016046
Comprehension,768,0.9827731923398915
Iterable,768,0.038825845422252314
Functional,769,0.5944610523748679
Comprehension,769,0.5699815376307242
Iterable,769,0.5646480958732809
Functional,770,0.5829280914994115
Comprehension,770,1.0572005805954632
Iterable,770,0.047115161051351606
Functional,771,0.5693803362544259
Comprehension,771,0.722412732047701
Iterable,771,0.24072450489711628
Functional,772,0.5682414879478301
Comprehension,772,0.8059122214409626
Iterable,772,0.23907998425738697
Functional,773,0.5678258181845877
Comprehension,773,0.5631673957005887
Iterable,773,0.5545085958375466
Functional,774,0.5753287955722044
Comprehension,774,0.9988133871717082
Iterable,774,0.07655823857078303
Functional,775,0.6101195257812151
Comprehension,775,0.6816048563492814
Iterable,775,0.06392037772650383
Functional,776,0.575501300497649
Comprehension,776,0.8186385058626229
Iterable,776,0.11925182600612061
Functional,777,0.5843144468730088
Comprehension,777,0.8192866822645328
Iterable,777,0.07001528859439077
Functional,778,0.6192109695763293
Comprehension,778,0.8176307139295886
Iterable,778,0.3368946192279054
Functional,779,0.5723180517128412
Comprehension,779,0.58856114707487
Iterable,779,0.06901065464626299
Functional,780,0.5774316187712429
Comprehension,780,1.173032308948791
Iterable,780,0.05113211785135263
Functional,781,0.5828080880730795
Comprehension,781,0.6114071941264001
Iterable,781,0.09525508820445339
Functional,782,0.5780553207900994
Comprehension,782,0.886745582077765
Iterable,782,0.05843614218986204
Functional,783,0.6253840405706796
Comprehension,783,0.7620509690867721
Iterable,783,0.0593602475228181
Functional,784,0.5786833650381595
Comprehension,784,0.894966606283333
Iterable,784,0.042911488393770014
Functional,785,0.580706843866551
Comprehension,785,0.6615275725636138
Iterable,785,0.1669689779299688
Functional,786,0.6282357009404222
Comprehension,786,1.0006035698651203
Iterable,786,0.14992730713493074
Functional,787,0.5784488846589966
Comprehension,787,0.5672913292391968
Iterable,787,0.5687665029382742
Functional,788,0.5841751007890252
Comprehension,788,0.8633709673025578
Iterable,788,0.19490845988627825
Functional,789,0.5937102414635547
Comprehension,789,0.7469009312502521
Iterable,789,0.24471303983284542
Functional,790,0.5867579376937329
Comprehension,790,0.9791111140937119
Iterable,790,0.11160792354201021
Functional,791,0.5801305116211779
Comprehension,791,0.6367579179564018
Iterable,791,0.13702733354364227
Functional,792,0.586617407365452
Comprehension,792,1.046718833945647
Iterable,792,0.046367508124944834
Functional,793,0.5877842827881068
Comprehension,793,0.6526169234042527
Iterable,793,0.09056153313849791
Functional,794,0.5887518104135552
Comprehension,794,0.8288877458737716
Iterable,794,0.33723173411669904
Functional,795,0.5867966230089223
Comprehension,795,1.0641363049444408
Iterable,795,0.15910677975944054
Functional,796,0.6519758524683539
Comprehension,796,0.8434622409613439
Iterable,796,0.20396595534373319
Functional,797,0.5895661757710968
Comprehension,797,0.5744157431863641
Iterable,797,0.5742412645203103
Functional,798,0.6417802982006151
Comprehension,798,1.1138374608854065
Iterable,798,0.056152919103055865
Functional,799,0.5902029044776782
Comprehension,799,0.6119262878952441
Iterable,799,0.07996215155094433
Functional,800,0.619284787473589
Comprehension,800,0.9988327298292461
Iterable,800,0.04119828158252403
Functional,801,0.5868447822787175
Comprehension,801,0.8560657587196374
Iterable,801,0.1148010410297502
Functional,802,0.5928327164078837
Comprehension,802,0.8390252721690103
Iterable,802,0.348623375167449
Functional,803,0.6454265865222624
Comprehension,803,0.6215001138848493
Iterable,803,0.10135789403466333
Functional,804,0.5977173295606235
Comprehension,804,1.0457785439399458
Iterable,804,0.09657354690261855
Functional,805,0.6040064565002012
Comprehension,805,0.8254435685860244
Iterable,805,0.05984144547289816
Functional,806,0.592259147399318
Comprehension,806,0.8977783970937026
Iterable,806,0.06681427614455515
Functional,807,0.5956662183643857
Comprehension,807,0.7828916957233787
Iterable,807,0.25634824046949234
Functional,808,0.6360556610629828
Comprehension,808,0.9023270796021734
Iterable,808,0.13252167857945096
Functional,809,0.8118721284541834
Comprehension,809,0.6288499290045593
Iterable,809,0.6357821006205313
Functional,810,0.6035015736633795
Comprehension,810,1.1877260179664972
Iterable,810,0.042918988607993924
Functional,811,0.6054137335237328
Comprehension,811,0.5800227453863727
Iterable,811,0.6358914458479603
Functional,812,0.6358898668553365
Comprehension,812,1.005561606166907
Iterable,812,0.06277008172469323
Functional,813,0.6017050750001545
Comprehension,813,0.7735776139924155
Iterable,813,0.2550285975270299
Functional,814,0.6091196288103902
Comprehension,814,0.9104656014520742
Iterable,814,0.07312748271885994
Functional,815,0.649568678474111
Comprehension,815,0.6952224820103083
Iterable,815,0.1701676218913235
Functional,816,0.6162160156414984
Comprehension,816,1.086998141920617
Iterable,816,0.052558342784209344
Functional,817,0.6019924516265291
Comprehension,817,0.6693830600163437
Iterable,817,0.07484424226322517
Functional,818,0.6039610604670997
Comprehension,818,0.8602224563517211
Iterable,818,0.3527350715145303
Functional,819,0.6064057355321211
Comprehension,819,0.8945323833588645
Iterable,819,0.0500781403890187
Functional,820,0.6667946966380214
Comprehension,820,0.9894381194831112
Iterable,820,0.07480832018484307
Functional,821,0.6017646819652782
Comprehension,821,0.5921782240361608
Iterable,821,0.6035102581219007
Functional,822,0.6660162533587481
Comprehension,822,1.1406736218651758
Iterable,822,0.15125760827640988
Functional,823,0.6104590091586033
Comprehension,823,0.5868826780974814
Iterable,823,0.5985257736964513
Functional,824,0.6125207785537441
Comprehension,824,0.9201558781348922
Iterable,824,0.12890854909937843
Functional,825,0.6166474753291595
Comprehension,825,0.9380000718441579
Iterable,825,0.04664067381929726
Functional,826,0.6127647328877401
Comprehension,826,0.9530052371233069
Iterable,826,0.08880766727156697
Functional,827,0.6569733635815282
Comprehension,827,0.590173298369109
Iterable,827,0.6000526593982158
Functional,828,0.6158674530576036
Comprehension,828,1.0847011026500013
Iterable,828,0.06114214050580813
Functional,829,0.6645339741937732
Comprehension,829,0.5907247614833295
Iterable,829,0.6039054009830807
Functional,830,0.6325984570876244
Comprehension,830,0.9909665841774995
Iterable,830,0.11258689886278717
Functional,831,0.6143018820405359
Comprehension,831,0.8379712947066764
Iterable,831,0.2569972063676005
Functional,832,0.6183898935008756
Comprehension,832,0.9085992323728078
Iterable,832,0.049364435800384854
Functional,833,0.6215774845151145
Comprehension,833,0.6977445277055949
Iterable,833,0.04988431906542701
Functional,834,0.6596615982325602
Comprehension,834,1.0622454614822345
Iterable,834,0.15768884453677856
Functional,835,0.6162850965612279
Comprehension,835,0.7090832725091332
Iterable,835,0.1865141412590674
Functional,836,0.6178779051980428
Comprehension,836,0.9876858326085767
Iterable,836,0.057497036428571846
Functional,837,0.7197900255836203
Comprehension,837,0.7983338471638035
Iterable,837,0.06539949890668595
Functional,838,0.617530921606658
Comprehension,838,0.8712098753345572
Iterable,838,0.40894720283461083
Functional,839,0.6136189678046549
Comprehension,839,0.5959330680889252
Iterable,839,0.6011247952737904
Functional,840,0.6152567777264721
Comprehension,840,1.2567441728270978
Iterable,840,0.07683298325753185
Functional,841,0.6294677098017019
Comprehension,841,0.6097101719877855
Iterable,841,0.05802520940392242
Functional,842,0.6166486595735705
Comprehension,842,0.8735712585478268
Iterable,842,0.3598109314436897
Functional,843,0.6115236448198402
Comprehension,843,0.8720167404779886
Iterable,843,0.2571499738874081
Functional,844,0.6162002257169661
Comprehension,844,0.8739442955147751
Iterable,844,0.2103853491606742
Functional,845,0.6142789866499925
Comprehension,845,0.7583233626538686
Iterable,845,0.08435056632538362
Functional,846,0.6248700785272376
Comprehension,846,1.0757079511348593
Iterable,846,0.08181036221685645
Functional,847,0.6153882288481327
Comprehension,847,0.7217499499656697
Iterable,847,0.04427613262112118
Functional,848,0.645972128414769
Comprehension,848,0.9819690904332674
Iterable,848,0.09307173639035682
Functional,849,0.677524739851151
Comprehension,849,0.8158381627475819
Iterable,849,0.2653106016316542
Functional,850,0.6262430124650109
Comprehension,850,1.0780906507461623
Iterable,850,0.05212609360035003
Functional,851,0.6284804447705028
Comprehension,851,0.6375525459081928
Iterable,851,0.06939356031614352
Functional,852,0.6505894970948702
Comprehension,852,1.1355111060407808
Iterable,852,0.10261042979777812
Functional,853,0.6958892115734443
Comprehension,853,0.6207496977216351
Iterable,853,0.6158263992537059
Functional,854,0.682329613885031
Comprehension,854,1.0135548607111105
Iterable,854,0.09603353148372662
Functional,855,0.7117687439233578
Comprehension,855,0.9500379155563223
Iterable,855,0.05592712318241411
Functional,856,0.6307494569252867
Comprehension,856,0.9555260985740688
Iterable,856,0.1369527261501844
Functional,857,0.732356042271249
Comprehension,857,0.6526267921071849
Iterable,857,0.6150100601556687
Functional,858,0.6314307921686577
Comprehension,858,1.1715180551865387
Iterable,858,0.053727981443671524
Functional,859,0.6423578146901718
Comprehension,859,0.6090564691123745
Iterable,859,0.6932029506632489
Functional,860,0.6821128971708958
Comprehension,860,1.0574007178889815
Iterable,860,0.07819999597359129
Functional,861,0.6303791831951457
Comprehension,861,0.9170910537841337
Iterable,861,0.11482709440520011
Functional,862,0.6314947413629852
Comprehension,862,0.8951521378965026
Iterable,862,0.3629093093842357
Functional,863,0.6350766857422059
Comprehension,863,0.6073468150341341
Iterable,863,0.6148032121443521
Functional,864,0.7139738068837005
Comprehension,864,1.1103688092146058
Iterable,864,0.04178724576740933
Functional,865,0.6380953245638921
Comprehension,865,0.7398984944702534
Iterable,865,0.1822271767496204
Functional,866,0.6362538246157783
Comprehension,866,0.9855360343841539
Iterable,866,0.37256287449258707
Functional,867,0.6474998036128454
Comprehension,867,0.8538129312375986
Iterable,867,0.050822635330519006
Functional,868,0.6482545620052633
Comprehension,868,1.0643317052605425
Iterable,868,0.06892420480949113
Functional,869,0.6411759388392966
Comprehension,869,0.6759394314285601
Iterable,869,0.11368232487689056
Functional,870,0.645815018665644
Comprehension,870,1.2572857672383861
Iterable,870,0.08753736784331068
Functional,871,0.8441427867085167
Comprehension,871,1.0296976900524442
Iterable,871,0.1279185208314857
Functional,872,0.6613645415927749
Comprehension,872,0.9140672832368182
Iterable,872,0.12990173535217764
Functional,873,0.6999065631215444
Comprehension,873,0.816742530674901
Iterable,873,0.11919932450700799
Functional,874,0.6393344388911828
Comprehension,874,0.9614208721485511
Iterable,874,0.06134859376902568
Functional,875,0.6472341381326032
Comprehension,875,0.8745332596996604
Iterable,875,0.044083495541940465
Functional,876,0.6425634784571912
Comprehension,876,1.1187639173381285
Iterable,876,0.10538274579675999
Functional,877,0.6543163140315755
Comprehension,877,0.6188853023829779
